CustomerID,Gender,Age ,Annual Income (k$),Spending Score (1-100)
16820,Female ,92,109,40
16821,Male ,54,73,70
16822,Female ,29,123,14
16823,Female ,44,100,72
16824,Female ,71,141,14
16825,Male ,29,45,17
16826,Male ,48,41,84
16827,Female ,27,48,40
16828,Male ,38,138,64
16829,Male ,46,70,8
16830,Female ,82,126,27
16831,Female ,47,134,45
16832,Female ,95,86,88
16833,Female ,59,85,77
16834,Male ,68,147,30
16835,Female ,71,68,98
16836,Female ,89,57,91
16837,Male ,37,101,34
16838,Male ,61,131,1
16839,Female ,87,32,67
16840,Female ,89,117,12
16841,Female ,53,20,25
16842,Male ,20,70,7
16843,Male ,27,53,50
16844,Male ,52,143,67
16845,Female ,44,77,14
16846,Male ,20,58,19
16847,Female ,91,68,30
16848,Male ,66,76,54
16849,Male ,99,123,31
16850,Male ,65,15,69
16851,Male ,76,122,9
16852,Male ,90,131,70
16853,Male ,41,150,92
16854,Female ,59,18,39
16855,Female ,60,131,67
16856,Female ,35,92,3
16857,Male ,52,32,11
16858,Male ,100,51,59
16859,Male ,24,93,53
16860,Male ,44,33,89
16861,Male ,27,69,91
16862,Female ,48,120,31
16863,Male ,42,24,64
16864,Male ,90,89,64
16865,Female ,40,27,100
16866,Male ,48,30,38
16867,Male ,59,56,29
16868,Female ,45,51,68
16869,Male ,30,25,25
16870,Female ,41,97,24
16871,Male ,53,31,42
16872,Female ,78,102,31
16873,Male ,63,94,17
16874,Male ,26,133,31
16875,Male ,39,59,83
16876,Male ,84,63,52
16877,Female ,34,104,35
16878,Female ,27,144,77
16879,Female ,26,132,74
16880,Male ,75,80,93
16881,Male ,33,113,78
16882,Female ,32,84,69
16883,Female ,36,67,35
16884,Male ,99,132,28
16885,Male ,33,98,5
16886,Male ,36,109,73
16887,Female ,42,100,37
16888,Male ,86,103,21
16889,Female ,66,95,20
16890,Male ,89,16,31
16891,Female ,57,117,3
16892,Male ,50,124,71
16893,Male ,89,142,55
16894,Male ,81,140,93
16895,Female ,28,112,33
16896,Female ,79,142,57
16897,Male ,97,31,75
16898,Male ,28,93,87
16899,Female ,60,131,91
16900,Male ,62,45,30
16901,Male ,92,135,59
16902,Male ,54,110,91
16903,Female ,42,147,89
16904,Male ,21,138,86
16905,Male ,48,110,37
16906,Male ,65,63,29
16907,Male ,25,80,53
16908,Female ,98,100,72
16909,Male ,68,108,63
16910,Male ,76,77,54
16911,Male ,84,85,66
16912,Female ,40,38,8
16913,Female ,50,32,13
16914,Female ,41,138,76
16915,Male ,34,38,76
16916,Female ,75,64,40
16917,Male ,57,106,51
16918,Male ,39,80,23
16919,Male ,43,140,76
16920,Male ,36,100,63
16921,Male ,94,17,82
16922,Female ,26,91,13
16923,Female ,83,139,43
16924,Male ,53,58,72
16925,Male ,54,88,7
16926,Female ,60,79,7
16927,Female ,41,28,93
16928,Female ,60,73,99
16929,Female ,44,83,14
16930,Female ,66,66,35
16931,Male ,63,37,69
16932,Female ,27,79,86
16933,Male ,71,67,96
16934,Male ,85,62,11
16935,Male ,76,95,54
16936,Male ,81,123,52
16937,Female ,37,146,43
16938,Male ,49,113,33
16939,Female ,37,56,65
16940,Male ,79,118,39
16941,Male ,39,54,36
16942,Female ,66,113,73
16943,Male ,41,79,12
16944,Male ,54,81,2
16945,Male ,81,81,57
16946,Male ,46,62,78
16947,Female ,100,60,67
16948,Male ,25,39,93
16949,Female ,60,70,95
16950,Male ,85,65,47
16951,Female ,25,92,3
16952,Male ,78,49,45
16953,Male ,28,53,91
16954,Female ,34,70,39
16955,Male ,72,15,90
16956,Male ,60,66,85
16957,Male ,72,84,89
16958,Female ,53,107,52
16959,Male ,27,134,15
16960,Female ,62,81,64
16961,Male ,22,119,35
16962,Male ,80,129,98
16963,Male ,29,31,36
16964,Female ,72,31,15
16965,Female ,72,23,36
16966,Male ,41,112,86
16967,Male ,50,16,83
16968,Male ,71,30,88
16969,Female ,78,37,65
16970,Male ,48,76,49
16971,Male ,55,62,24
16972,Male ,94,58,83
16973,Male ,27,80,80
16974,Male ,41,130,82
16975,Male ,60,147,82
16976,Female ,83,113,20
16977,Female ,72,20,98
16978,Female ,75,27,65
16979,Female ,47,106,57
16980,Female ,52,62,89
16981,Male ,25,36,28
16982,Male ,83,58,65
16983,Male ,28,101,34
16984,Female ,75,91,79
16985,Female ,98,61,21
16986,Male ,66,26,22
16987,Female ,66,139,14
16988,Male ,27,89,63
16989,Female ,92,119,32
16990,Male ,48,93,88
16991,Male ,55,88,67
16992,Female ,82,141,85
16993,Female ,61,22,20
16994,Male ,46,114,63
16995,Male ,50,68,37
16996,Female ,64,85,85
16997,Male ,37,97,45
16998,Male ,57,63,36
16999,Male ,68,45,18
17000,Male ,60,60,67
17001,Male ,51,136,42
17002,Female ,83,86,27
17003,Male ,86,146,61
17004,Female ,36,68,31
17005,Male ,91,132,45
17006,Female ,56,52,66
17007,Male ,21,60,4
17008,Female ,98,133,26
17009,Male ,40,28,43
17010,Female ,57,55,41
17011,Male ,30,72,43
17012,Male ,85,135,21
17013,Male ,67,65,34
17014,Female ,20,82,59
17015,Male ,41,127,99
17016,Female ,55,147,27
17017,Female ,53,32,77
17018,Male ,87,139,54
17019,Male ,26,114,55
17020,Male ,31,128,65
17021,Male ,74,21,25
17022,Male ,98,128,27
17023,Female ,95,64,40
17024,Female ,98,139,10
17025,Male ,90,121,92
17026,Female ,90,100,4
17027,Male ,70,105,71
17028,Male ,90,83,79
17029,Male ,46,100,64
17030,Male ,96,103,67
17031,Male ,89,32,4
17032,Male ,83,23,66
17033,Male ,43,115,37
17034,Male ,43,18,100
17035,Male ,67,134,57
17036,Female ,23,86,59
17037,Male ,31,70,63
17038,Male ,65,133,76
17039,Female ,64,61,25
17040,Female ,62,81,14
17041,Female ,24,51,33
17042,Female ,59,145,57
17043,Female ,83,71,9
17044,Female ,78,19,62
17045,Male ,76,67,6
17046,Male ,75,44,82
17047,Female ,26,62,85
17048,Female ,59,79,37
17049,Male ,39,55,50
17050,Male ,73,51,4
17051,Female ,21,51,77
17052,Male ,79,125,45
17053,Male ,37,120,50
17054,Female ,98,115,8
17055,Female ,62,119,90
17056,Female ,64,97,60
17057,Male ,75,39,65
17058,Male ,92,51,69
17059,Female ,36,109,78
17060,Female ,60,46,8
17061,Female ,46,125,47
17062,Male ,93,50,20
17063,Female ,56,118,41
17064,Male ,84,75,68
17065,Male ,60,127,32
17066,Female ,62,50,4
17067,Male ,75,23,12
17068,Male ,87,148,35
17069,Female ,39,149,30
17070,Male ,47,58,88
17071,Female ,41,21,67
17072,Male ,63,19,13
17073,Female ,47,41,22
17074,Female ,46,145,89
17075,Female ,56,118,61
17076,Male ,80,139,73
17077,Male ,84,68,52
17078,Female ,37,56,29
17079,Female ,77,90,67
17080,Male ,64,65,25
17081,Male ,40,18,19
17082,Male ,40,66,51
17083,Male ,40,39,89
17084,Male ,68,53,37
17085,Male ,88,39,93
17086,Female ,53,51,29
17087,Female ,60,110,17
17088,Male ,28,128,1
17089,Male ,52,61,6
17090,Male ,43,81,82
17091,Male ,29,143,38
17092,Female ,37,149,61
17093,Female ,39,126,15
17094,Female ,70,149,21
17095,Female ,37,22,72
17096,Female ,76,26,29
17097,Male ,82,104,55
17098,Female ,41,110,63
17099,Female ,88,119,68
17100,Male ,54,147,55
17101,Female ,93,89,9
17102,Female ,34,98,17
17103,Female ,65,94,40
17104,Female ,32,36,22
17105,Female ,37,24,48
17106,Male ,27,46,90
17107,Female ,69,100,65
17108,Female ,59,23,3
17109,Male ,66,15,37
17110,Female ,65,114,97
17111,Male ,81,91,60
17112,Female ,41,110,8
17113,Female ,63,134,4
17114,Female ,75,90,83
17115,Female ,75,16,26
17116,Male ,47,66,2
17117,Female ,85,36,40
17118,Female ,61,22,55
17119,Female ,43,21,67
17120,Female ,25,60,21
17121,Female ,88,87,73
17122,Female ,83,79,86
17123,Male ,68,21,46
17124,Male ,61,141,93
17125,Female ,24,83,87
17126,Female ,27,109,6
17127,Male ,96,92,57
17128,Male ,61,29,46
17129,Male ,73,136,93
17130,Female ,28,139,33
17131,Female ,56,98,73
17132,Female ,77,93,83
17133,Male ,49,144,9
17134,Male ,32,52,1
17135,Male ,83,102,6
17136,Female ,34,21,10
17137,Female ,29,16,86
17138,Male ,50,129,89
17139,Male ,73,110,72
17140,Female ,95,113,7
17141,Female ,24,83,59
17142,Female ,68,114,19
17143,Female ,67,23,80
17144,Male ,25,102,25
17145,Female ,23,101,86
17146,Male ,42,87,56
17147,Female ,55,43,45
17148,Male ,80,79,62
17149,Female ,80,58,88
17150,Female ,23,78,31
17151,Male ,54,149,60
17152,Male ,91,127,17
17153,Female ,81,25,73
17154,Male ,44,37,10
17155,Female ,70,125,93
17156,Male ,42,67,99
17157,Male ,85,54,41
17158,Male ,93,51,18
17159,Female ,50,23,90
17160,Female ,50,41,8
17161,Female ,47,148,75
17162,Female ,37,149,14
17163,Female ,32,56,57
17164,Male ,50,74,4
17165,Male ,36,43,68
17166,Male ,40,53,29
17167,Female ,30,45,60
17168,Male ,92,104,54
17169,Female ,88,118,37
17170,Male ,46,73,99
17171,Female ,99,61,83
17172,Female ,61,83,75
17173,Male ,94,50,92
17174,Female ,61,47,9
17175,Male ,24,143,74
17176,Male ,24,78,47
17177,Male ,57,21,33
17178,Female ,20,25,17
17179,Female ,57,130,92
17180,Male ,48,47,13
17181,Male ,61,40,80
17182,Male ,84,150,18
17183,Male ,78,95,93
17184,Male ,57,38,27
17185,Female ,39,102,50
17186,Male ,40,101,39
17187,Male ,85,120,78
17188,Female ,30,74,3
17189,Female ,61,57,90
17190,Female ,94,34,96
17191,Male ,56,71,99
17192,Female ,84,54,88
17193,Female ,46,71,83
17194,Male ,80,76,24
17195,Male ,100,50,55
17196,Male ,34,42,54
17197,Female ,54,76,39
17198,Female ,55,21,5
17199,Female ,22,143,16
17200,Female ,36,91,16
17201,Female ,59,55,2
17202,Male ,86,45,74
17203,Female ,85,89,65
17204,Male ,22,144,14
17205,Female ,28,58,3
17206,Male ,39,94,38
17207,Male ,25,18,2
17208,Female ,92,104,35
17209,Female ,52,138,97
17210,Male ,74,104,27
17211,Female ,65,140,18
17212,Male ,100,126,60
17213,Male ,83,73,92
17214,Female ,55,118,75
17215,Female ,65,71,96
17216,Female ,68,79,92
17217,Male ,66,60,57
17218,Female ,41,68,75
17219,Male ,73,84,94
17220,Female ,42,48,31
17221,Male ,39,20,55
17222,Male ,99,82,86
17223,Female ,96,18,68
17224,Female ,23,122,12
17225,Male ,66,69,94
17226,Female ,72,17,30
17227,Female ,78,21,65
17228,Female ,63,33,78
17229,Female ,32,129,4
17230,Female ,94,120,8
17231,Male ,61,139,93
17232,Male ,35,150,4
17233,Male ,84,97,35
17234,Male ,27,54,8
17235,Male ,79,140,10
17236,Male ,42,109,49
17237,Male ,100,37,12
17238,Male ,42,104,28
17239,Female ,65,125,73
17240,Male ,28,80,90
17241,Female ,90,76,65
17242,Male ,29,66,22
17243,Female ,70,108,41
17244,Male ,22,132,1
17245,Female ,24,118,96
17246,Male ,72,21,8
17247,Female ,84,73,2
17248,Female ,23,61,57
17249,Male ,40,150,91
17250,Female ,88,69,10
17251,Male ,29,115,16
17252,Male ,38,113,13
17253,Male ,94,114,26
17254,Male ,35,65,86
17255,Female ,20,19,17
17256,Female ,74,34,41
17257,Male ,68,149,76
17258,Female ,83,150,91
17259,Male ,37,147,44
17260,Male ,66,63,7
17261,Female ,35,134,28
17262,Female ,76,128,99
17263,Female ,70,119,25
17264,Female ,75,148,63
17265,Male ,90,98,44
17266,Female ,85,146,78
17267,Male ,39,106,76
17268,Female ,74,106,67
17269,Female ,37,67,62
17270,Female ,85,56,64
17271,Female ,42,97,80
17272,Female ,55,40,61
17273,Female ,89,126,55
17274,Male ,100,99,15
17275,Male ,83,55,24
17276,Female ,85,116,67
17277,Female ,93,127,12
17278,Male ,49,62,75
17279,Male ,97,67,97
17280,Male ,50,120,89
17281,Male ,80,63,21
17282,Male ,53,128,29
17283,Female ,67,97,44
17284,Female ,50,51,21
17285,Male ,95,70,87
17286,Female ,56,96,88
17287,Female ,83,108,26
17288,Male ,90,82,74
17289,Male ,33,79,31
17290,Male ,39,104,92
17291,Female ,97,49,94
17292,Male ,54,46,32
17293,Female ,38,28,26
17294,Female ,80,68,35
17295,Male ,62,112,60
17296,Male ,55,131,14
17297,Male ,59,37,35
17298,Male ,82,148,32
17299,Male ,42,143,48
17300,Female ,66,135,60
17301,Female ,97,83,49
17302,Male ,52,92,93
17303,Female ,69,22,85
17304,Female ,79,89,93
17305,Female ,39,53,93
17306,Female ,29,93,22
17307,Male ,56,130,68
17308,Male ,43,144,58
17309,Male ,89,70,52
17310,Male ,63,116,22
17311,Male ,72,16,90
17312,Male ,41,71,38
17313,Female ,36,109,97
17314,Female ,36,84,9
17315,Male ,77,68,15
17316,Male ,69,61,34
17317,Male ,82,122,75
17318,Male ,74,85,26
17319,Female ,91,65,97
17320,Male ,24,21,76
17321,Male ,86,130,38
17322,Female ,71,74,49
17323,Male ,32,51,51
17324,Male ,35,81,86
17325,Female ,86,23,26
17326,Male ,91,31,40
17327,Male ,96,104,89
17328,Female ,38,19,79
17329,Female ,39,21,27
17330,Female ,56,50,61
17331,Female ,56,141,24
17332,Male ,74,15,28
17333,Male ,44,104,2
17334,Female ,41,77,99
17335,Female ,28,150,46
17336,Male ,44,119,11
17337,Female ,95,104,23
17338,Male ,66,81,71
17339,Male ,85,22,81
17340,Female ,67,101,36
17341,Female ,55,145,90
17342,Male ,79,49,28
17343,Male ,39,69,34
17344,Male ,50,113,16
17345,Female ,25,109,95
17346,Male ,71,27,56
17347,Female ,75,139,56
17348,Female ,79,116,92
17349,Male ,97,40,76
17350,Female ,91,50,73
17351,Female ,76,92,38
17352,Female ,63,150,73
17353,Female ,75,40,90
17354,Male ,31,120,41
17355,Female ,86,29,60
17356,Female ,58,74,1
17357,Female ,36,97,18
17358,Male ,39,57,76
17359,Male ,59,123,16
17360,Female ,53,70,16
17361,Male ,52,147,50
17362,Female ,91,46,100
17363,Male ,51,37,67
17364,Male ,80,24,62
17365,Female ,71,22,7
17366,Female ,88,45,45
17367,Female ,77,21,83
17368,Female ,31,96,56
17369,Female ,48,36,100
17370,Male ,40,142,86
17371,Male ,23,128,40
17372,Female ,48,116,93
17373,Female ,74,150,25
17374,Male ,83,87,44
17375,Male ,85,130,70
17376,Male ,73,58,67
17377,Female ,23,53,42
17378,Female ,31,94,90
17379,Female ,40,110,44
17380,Female ,78,65,64
17381,Male ,42,62,8
17382,Male ,30,138,22
17383,Female ,25,41,6
17384,Female ,79,110,21
17385,Male ,32,101,22
17386,Male ,88,95,47
17387,Female ,47,50,64
17388,Male ,46,28,89
17389,Female ,73,95,43
17390,Male ,63,60,23
17391,Male ,78,118,72
17392,Male ,79,19,20
17393,Female ,64,32,13
17394,Male ,80,108,25
17395,Male ,85,70,47
17396,Female ,54,92,52
17397,Female ,48,86,65
17398,Female ,22,110,12
17399,Male ,28,51,99
17400,Female ,25,36,48
17401,Male ,64,36,39
17402,Female ,25,112,81
17403,Male ,50,110,92
17404,Female ,70,68,31
17405,Female ,49,93,25
17406,Female ,74,41,61
17407,Male ,88,92,79
17408,Female ,35,111,55
17409,Male ,97,105,47
17410,Female ,47,70,29
17411,Male ,34,18,85
17412,Male ,39,76,99
17413,Male ,32,39,49
17414,Female ,34,49,40
17415,Male ,53,64,51
17416,Female ,93,22,9
17417,Female ,24,65,65
17418,Male ,23,15,75
17419,Female ,55,118,73
17420,Male ,56,136,73
17421,Male ,49,49,87
17422,Male ,52,98,74
17423,Male ,100,120,46
17424,Male ,37,66,91
17425,Female ,97,55,58
17426,Female ,66,113,59
17427,Female ,91,128,80
17428,Female ,87,129,67
17429,Female ,33,43,57
17430,Male ,76,17,92
17431,Female ,98,65,41
17432,Male ,36,145,30
17433,Female ,68,138,76
17434,Male ,52,64,40
17435,Female ,96,128,1
17436,Female ,50,122,45
17437,Male ,86,116,86
17438,Female ,77,49,33
17439,Male ,53,17,43
17440,Male ,33,78,5
17441,Male ,33,92,16
17442,Male ,50,110,4
17443,Female ,53,112,58
17444,Female ,64,36,12
17445,Male ,36,33,94
17446,Female ,59,48,76
17447,Male ,51,67,81
17448,Male ,54,53,56
17449,Female ,65,102,39
17450,Female ,75,123,82
17451,Female ,60,145,60
17452,Male ,93,33,65
17453,Female ,86,88,72
17454,Male ,45,119,68
17455,Female ,90,101,19
17456,Male ,47,32,22
17457,Female ,58,122,89
17458,Male ,39,70,90
17459,Female ,23,97,64
17460,Male ,67,104,78
17461,Female ,39,19,70
17462,Female ,83,48,25
17463,Male ,37,92,66
17464,Male ,82,77,37
17465,Male ,23,83,36
17466,Female ,45,145,70
17467,Male ,43,64,95
17468,Female ,99,142,5
17469,Female ,96,135,60
17470,Female ,58,98,37
17471,Female ,55,145,96
17472,Female ,41,121,10
17473,Female ,95,105,3
17474,Male ,23,132,98
17475,Female ,62,44,33
17476,Female ,97,104,12
17477,Male ,20,51,48
17478,Male ,28,55,88
17479,Female ,70,32,14
17480,Male ,65,70,10
17481,Female ,64,78,35
17482,Female ,87,90,55
17483,Male ,95,72,20
17484,Female ,28,26,42
17485,Female ,43,20,38
17486,Female ,52,91,62
17487,Female ,36,42,83
17488,Female ,46,128,27
17489,Female ,86,68,49
17490,Female ,73,46,27
17491,Female ,79,21,21
17492,Male ,68,24,70
17493,Male ,73,68,95
17494,Female ,91,42,12
17495,Male ,32,70,11
17496,Male ,76,86,53
17497,Female ,22,137,50
17498,Female ,49,46,17
17499,Male ,46,83,8
17500,Male ,68,55,45
17501,Female ,48,96,60
17502,Male ,47,40,8
17503,Male ,97,75,55
17504,Female ,42,50,93
17505,Female ,84,66,81
17506,Female ,55,50,67
17507,Female ,53,15,60
17508,Female ,72,64,5
17509,Male ,23,137,94
17510,Female ,82,116,99
17511,Male ,52,137,73
17512,Female ,46,140,20
17513,Male ,29,87,42
17514,Male ,48,33,83
17515,Female ,79,26,48
17516,Male ,22,94,43
17517,Male ,83,50,41
17518,Male ,32,54,3
17519,Male ,76,66,37
17520,Female ,70,15,37
17521,Male ,100,17,43
17522,Female ,78,40,23
17523,Male ,85,136,94
17524,Male ,33,54,14
17525,Male ,39,109,35
17526,Female ,44,39,92
17527,Female ,96,26,79
17528,Female ,83,114,1
17529,Female ,97,32,9
17530,Male ,39,79,91
17531,Male ,53,38,2
17532,Female ,21,104,34
17533,Male ,34,124,90
17534,Female ,67,115,84
17535,Male ,23,25,76
17536,Female ,75,96,86
17537,Female ,78,19,71
17538,Female ,71,36,91
17539,Female ,64,150,31
17540,Male ,93,147,92
17541,Female ,91,33,59
17542,Female ,79,138,69
17543,Male ,70,103,46
17544,Female ,68,32,46
17545,Male ,95,122,4
17546,Female ,29,57,20
17547,Male ,57,67,68
17548,Male ,30,141,32
17549,Male ,74,75,40
17550,Male ,42,80,98
17551,Male ,92,111,5
17552,Male ,31,20,17
17553,Male ,41,59,85
17554,Male ,29,96,96
17555,Male ,71,113,26
17556,Female ,96,124,75
17557,Female ,55,35,20
17558,Male ,97,145,34
17559,Female ,94,87,59
17560,Female ,47,84,85
17561,Male ,28,58,73
17562,Male ,81,24,2
17563,Male ,92,87,71
17564,Female ,79,144,49
17565,Male ,53,104,29
17566,Male ,89,83,44
17567,Male ,77,143,56
17568,Female ,60,72,13
17569,Male ,63,138,8
17570,Female ,62,33,98
17571,Male ,48,86,50
17572,Female ,46,106,32
17573,Female ,24,55,95
17574,Female ,81,135,21
17575,Female ,95,16,76
17576,Male ,76,138,50
17577,Female ,26,35,75
17578,Female ,69,133,30
17579,Female ,85,42,76
17580,Female ,87,93,88
17581,Male ,43,23,29
17582,Male ,69,80,54
17583,Female ,75,98,99
17584,Male ,41,83,62
17585,Female ,90,124,15
17586,Female ,31,45,32
17587,Female ,42,123,77
17588,Male ,22,60,26
17589,Male ,49,146,41
17590,Male ,31,120,36
17591,Female ,57,67,68
17592,Male ,66,73,92
17593,Female ,29,54,12
17594,Female ,61,147,70
17595,Female ,37,63,44
17596,Female ,76,145,9
17597,Female ,45,142,59
17598,Female ,79,73,67
17599,Female ,77,50,63
17600,Male ,26,46,74
17601,Male ,58,101,61
17602,Male ,21,76,62
17603,Female ,54,66,42
17604,Female ,85,109,27
17605,Female ,98,140,41
17606,Male ,20,73,20
17607,Female ,44,97,55
17608,Male ,91,87,11
17609,Male ,80,52,78
17610,Male ,82,20,31
17611,Male ,38,108,52
17612,Male ,22,125,41
17613,Male ,22,60,60
17614,Male ,77,42,94
17615,Female ,79,60,59
17616,Female ,77,127,50
17617,Male ,87,51,45
17618,Female ,54,44,22
17619,Female ,63,132,52
17620,Female ,98,103,42
17621,Male ,80,47,71
17622,Female ,41,83,2
17623,Female ,80,148,43
17624,Male ,21,88,10
17625,Female ,25,74,50
17626,Male ,45,117,59
17627,Male ,83,25,89
17628,Male ,40,130,63
17629,Male ,88,69,96
17630,Female ,70,118,31
17631,Female ,80,128,40
17632,Male ,36,54,54
17633,Male ,62,127,98
17634,Female ,63,28,5
17635,Male ,24,71,81
17636,Female ,80,135,75
17637,Male ,66,142,7
17638,Female ,94,43,39
17639,Male ,27,113,99
17640,Male ,83,117,78
17641,Male ,38,43,98
17642,Male ,31,62,8
17643,Male ,42,124,64
17644,Male ,20,63,19
17645,Male ,91,91,32
17646,Male ,46,36,14
17647,Male ,78,57,53
17648,Female ,77,39,53
17649,Male ,30,41,7
17650,Female ,35,39,83
17651,Male ,95,133,61
17652,Male ,33,108,96
17653,Female ,29,137,13
17654,Female ,45,124,85
17655,Male ,63,115,83
17656,Female ,75,100,2
17657,Male ,68,140,16
17658,Female ,47,110,18
17659,Female ,83,103,47
17660,Female ,68,42,47
17661,Male ,32,58,50
17662,Female ,38,129,24
17663,Male ,45,77,83
17664,Male ,65,114,66
17665,Male ,74,67,44
17666,Female ,41,93,38
17667,Male ,69,30,99
17668,Male ,77,95,23
17669,Female ,26,69,81
17670,Female ,25,69,36
17671,Male ,23,90,84
17672,Female ,70,116,94
17673,Male ,100,33,81
17674,Female ,27,87,77
17675,Female ,97,32,86
17676,Male ,94,67,85
17677,Male ,36,132,48
17678,Female ,41,107,20
17679,Male ,91,120,85
17680,Female ,72,24,2
17681,Male ,90,150,25
17682,Female ,51,122,26
17683,Male ,61,137,41
17684,Female ,96,47,77
17685,Female ,56,54,44
17686,Female ,90,35,33
17687,Female ,74,100,14
17688,Female ,75,140,55
17689,Female ,58,118,7
17690,Female ,46,91,58
17691,Female ,91,150,45
17692,Female ,88,37,81
17693,Male ,80,99,49
17694,Female ,44,61,2
17695,Female ,28,123,31
17696,Female ,26,132,76
17697,Female ,44,110,49
17698,Male ,28,40,90
17699,Male ,50,147,21
17700,Female ,67,64,40
17701,Male ,72,109,69
17702,Male ,76,19,98
17703,Female ,24,17,95
17704,Male ,77,50,85
17705,Male ,27,103,35
17706,Male ,67,57,2
17707,Male ,54,145,61
17708,Female ,75,132,1
17709,Female ,91,131,18
17710,Female ,81,106,16
17711,Female ,87,77,20
17712,Female ,53,111,8
17713,Male ,30,124,29
17714,Male ,50,140,72
17715,Female ,56,116,97
17716,Male ,56,32,32
17717,Female ,83,72,49
17718,Female ,81,53,71
17719,Male ,62,55,92
17720,Male ,35,108,53
17721,Male ,73,97,53
17722,Female ,89,129,87
17723,Female ,24,113,16
17724,Female ,29,35,52
17725,Female ,95,107,78
17726,Female ,25,86,69
17727,Male ,94,70,23
17728,Male ,44,101,97
17729,Female ,100,111,9
17730,Female ,33,15,18
17731,Male ,58,82,87
17732,Male ,80,114,15
17733,Female ,65,43,43
17734,Male ,57,126,63
17735,Female ,74,134,37
17736,Female ,41,137,37
17737,Male ,44,51,5
17738,Female ,28,113,88
17739,Female ,40,105,82
17740,Male ,62,91,60
17741,Male ,44,148,21
17742,Female ,89,52,64
17743,Female ,92,119,12
17744,Male ,95,55,76
17745,Male ,83,81,62
17746,Male ,99,56,29
17747,Male ,46,115,34
17748,Male ,66,129,41
17749,Female ,44,144,7
17750,Male ,43,44,60
17751,Female ,69,142,1
17752,Male ,79,93,56
17753,Female ,80,58,83
17754,Male ,79,117,6
17755,Female ,52,143,11
17756,Male ,23,141,38
17757,Female ,70,92,11
17758,Female ,53,107,36
17759,Male ,85,120,93
17760,Male ,81,127,89
17761,Male ,45,115,81
17762,Male ,31,44,100
17763,Male ,76,124,47
17764,Female ,40,78,32
17765,Female ,47,75,33
17766,Male ,98,126,16
17767,Male ,45,138,10
17768,Female ,73,94,48
17769,Female ,58,96,86
17770,Female ,67,81,62
17771,Female ,55,140,85
17772,Female ,73,136,93
17773,Male ,29,33,56
17774,Male ,39,61,1
17775,Male ,57,119,70
17776,Female ,67,22,19
17777,Female ,61,36,24
17778,Male ,52,92,5
17779,Female ,74,130,37
17780,Male ,51,99,33
17781,Female ,71,59,9
17782,Female ,23,50,72
17783,Male ,21,82,88
17784,Female ,69,80,13
17785,Male ,100,38,42
17786,Male ,87,104,62
17787,Male ,45,50,2
17788,Male ,43,99,9
17789,Male ,67,78,72
17790,Female ,82,70,38
17791,Female ,29,41,80
17792,Female ,65,97,88
17793,Male ,90,22,15
17794,Female ,65,111,87
17795,Female ,58,19,18
17796,Male ,24,40,4
17797,Female ,53,23,63
17798,Female ,83,129,30
17799,Female ,91,80,46
17800,Female ,31,57,74
17801,Male ,23,35,1
17802,Female ,66,141,18
17803,Female ,49,61,41
17804,Male ,82,132,46
17805,Male ,71,84,13
17806,Male ,52,47,88
17807,Female ,64,108,83
17808,Female ,40,124,5
17809,Female ,86,69,3
17810,Male ,65,72,67
17811,Male ,53,87,62
17812,Male ,57,131,61
17813,Male ,33,124,55
17814,Female ,91,104,81
17815,Male ,94,22,19
17816,Male ,71,29,54
17817,Male ,85,66,29
17818,Female ,24,68,5
17819,Male ,58,85,10
17820,Female ,46,43,55
17821,Male ,50,146,87
17822,Male ,45,117,9
17823,Male ,56,82,65
17824,Male ,87,145,82
17825,Female ,28,134,84
17826,Male ,90,65,99
17827,Female ,42,40,72
17828,Male ,88,113,30
17829,Male ,86,89,24
17830,Male ,57,17,86
17831,Male ,35,119,20
17832,Male ,96,110,92
17833,Female ,38,37,50
17834,Female ,70,57,1
17835,Male ,28,52,87
17836,Female ,24,65,32
17837,Male ,78,150,56
17838,Male ,61,92,1
17839,Male ,50,48,5
17840,Female ,29,35,22
17841,Male ,75,72,30
17842,Female ,59,79,53
17843,Male ,88,100,4
17844,Female ,85,148,34
17845,Female ,38,98,37
17846,Female ,62,57,47
17847,Female ,65,90,69
17848,Female ,22,18,39
17849,Male ,29,99,41
17850,Male ,94,119,5
17851,Male ,82,111,58
17852,Female ,74,96,88
17853,Female ,86,81,87
17854,Male ,57,60,5
17855,Male ,61,72,72
17856,Female ,79,141,47
17857,Female ,59,62,20
17858,Female ,63,115,81
17859,Female ,27,81,89
17860,Male ,71,110,45
17861,Female ,27,41,54
17862,Female ,34,148,60
17863,Male ,79,121,13
17864,Male ,70,59,35
17865,Female ,87,114,83
17866,Male ,73,106,52
17867,Female ,33,135,74
17868,Male ,20,59,26
17869,Male ,79,32,100
17870,Female ,85,54,41
17871,Male ,51,53,49
17872,Female ,27,146,90
17873,Female ,71,146,73
17874,Male ,55,67,90
17875,Male ,78,50,72
17876,Male ,46,133,77
17877,Male ,28,82,39
17878,Male ,98,134,69
17879,Male ,48,52,73
17880,Male ,33,59,20
17881,Female ,74,64,51
17882,Female ,52,52,61
17883,Female ,30,88,31
17884,Female ,73,68,6
17885,Female ,27,33,39
17886,Female ,31,77,84
17887,Male ,82,27,50
17888,Male ,20,50,27
17889,Female ,51,126,45
17890,Female ,30,92,62
17891,Female ,21,134,16
17892,Female ,57,85,19
17893,Female ,78,72,93
